0.000000e+00 0.000000e+00 
1.000000e-06 -4.026508e-07 
2.000000e-06 -1.362151e-06 
4.000000e-06 -4.254932e-06 
8.000000e-06 -1.373712e-05 
1.600000e-05 -3.701664e-05 
3.200000e-05 -8.508086e-05 
6.400000e-05 -1.809063e-04 
1.280000e-04 -3.727099e-04 
2.280000e-04 -6.722769e-04 
3.280000e-04 -9.718797e-04 
4.280000e-04 -1.271396e-03 
5.280000e-04 -1.570931e-03 
6.280000e-04 -1.870394e-03 
7.280000e-04 -2.169863e-03 
8.280000e-04 -2.469272e-03 
9.280000e-04 -2.768677e-03 
1.028000e-03 -3.068030e-03 
1.128000e-03 -3.367371e-03 
1.228000e-03 -3.666668e-03 
1.328000e-03 -3.965946e-03 
1.428000e-03 -4.265186e-03 
1.528000e-03 -4.564402e-03 
1.628000e-03 -4.863584e-03 
1.728000e-03 -5.162738e-03 
1.828000e-03 -5.461862e-03 
1.928000e-03 -5.760955e-03 
2.028000e-03 -6.060021e-03 
2.128000e-03 -6.359053e-03 
2.228000e-03 -6.658060e-03 
2.328000e-03 -6.957031e-03 
2.428000e-03 -7.255979e-03 
2.528000e-03 -7.554891e-03 
2.628000e-03 -7.853779e-03 
2.728000e-03 -8.152630e-03 
2.828000e-03 -8.451460e-03 
2.928000e-03 -8.750251e-03 
3.028000e-03 -9.049021e-03 
3.128000e-03 -9.347752e-03 
3.228000e-03 -9.646462e-03 
3.328000e-03 -9.945134e-03 
3.428000e-03 -1.024378e-02 
3.528000e-03 -1.054240e-02 
3.628000e-03 -1.084099e-02 
3.728000e-03 -1.113954e-02 
3.828000e-03 -1.143807e-02 
3.928000e-03 -1.173656e-02 
4.028000e-03 -1.203504e-02 
4.128000e-03 -1.233347e-02 
4.228000e-03 -1.263188e-02 
4.328000e-03 -1.293025e-02 
4.428000e-03 -1.322861e-02 
4.528000e-03 -1.352692e-02 
4.628000e-03 -1.382521e-02 
4.728000e-03 -1.412347e-02 
4.828000e-03 -1.442170e-02 
4.928000e-03 -1.471990e-02 
5.028000e-03 -1.501807e-02 
5.128000e-03 -1.531620e-02 
5.228000e-03 -1.561432e-02 
5.328000e-03 -1.591239e-02 
5.428000e-03 -1.621045e-02 
5.528000e-03 -1.650846e-02 
5.628000e-03 -1.680646e-02 
5.728000e-03 -1.710442e-02 
5.828000e-03 -1.740235e-02 
5.928000e-03 -1.770025e-02 
6.028000e-03 -1.799812e-02 
6.128000e-03 -1.829596e-02 
6.228000e-03 -1.859378e-02 
6.328000e-03 -1.889156e-02 
6.428000e-03 -1.918931e-02 
6.528000e-03 -1.948703e-02 
6.628000e-03 -1.978473e-02 
6.728000e-03 -2.008239e-02 
6.828000e-03 -2.038003e-02 
6.928000e-03 -2.067763e-02 
7.028000e-03 -2.097521e-02 
7.128000e-03 -2.127275e-02 
7.228000e-03 -2.157026e-02 
7.328000e-03 -2.186775e-02 
7.428000e-03 -2.216521e-02 
7.528000e-03 -2.246263e-02 
7.628000e-03 -2.276003e-02 
7.728000e-03 -2.305739e-02 
7.828000e-03 -2.335473e-02 
7.928000e-03 -2.365203e-02 
8.028000e-03 -2.394931e-02 
8.128000e-03 -2.424656e-02 
8.228000e-03 -2.454378e-02 
8.328000e-03 -2.484096e-02 
8.428000e-03 -2.513813e-02 
8.528000e-03 -2.543525e-02 
8.628000e-03 -2.573235e-02 
8.728000e-03 -2.602942e-02 
8.828000e-03 -2.632646e-02 
8.928000e-03 -2.662347e-02 
9.028000e-03 -2.692045e-02 
9.128000e-03 -2.721740e-02 
9.228000e-03 -2.751433e-02 
9.328000e-03 -2.781121e-02 
9.428000e-03 -2.810808e-02 
9.528000e-03 -2.840491e-02 
9.628000e-03 -2.870171e-02 
9.728000e-03 -2.899848e-02 
9.828000e-03 -2.929523e-02 
9.928000e-03 -2.959194e-02 
1.002800e-02 -2.988863e-02 
1.012800e-02 -3.018528e-02 
1.022800e-02 -3.048191e-02 
1.032800e-02 -3.077850e-02 
1.042800e-02 -3.107507e-02 
1.052800e-02 -3.137160e-02 
1.062800e-02 -3.166811e-02 
1.072800e-02 -3.196458e-02 
1.082800e-02 -3.226103e-02 
1.092800e-02 -3.255745e-02 
1.102800e-02 -3.285384e-02 
1.112800e-02 -3.315019e-02 
1.122800e-02 -3.344652e-02 
1.132800e-02 -3.374282e-02 
1.142800e-02 -3.403909e-02 
1.152800e-02 -3.433533e-02 
1.162800e-02 -3.463154e-02 
1.172800e-02 -3.492772e-02 
1.182800e-02 -3.522387e-02 
1.192800e-02 -3.551999e-02 
1.202800e-02 -3.581609e-02 
1.212800e-02 -3.611214e-02 
1.222800e-02 -3.640818e-02 
1.232800e-02 -3.670418e-02 
1.242800e-02 -3.700016e-02 
1.252800e-02 -3.729610e-02 
1.262800e-02 -3.759201e-02 
1.272800e-02 -3.788790e-02 
1.282800e-02 -3.818375e-02 
1.292800e-02 -3.847958e-02 
1.302800e-02 -3.877538e-02 
1.312800e-02 -3.907114e-02 
1.322800e-02 -3.936688e-02 
1.332800e-02 -3.966259e-02 
1.342800e-02 -3.995827e-02 
1.352800e-02 -4.025391e-02 
1.362800e-02 -4.054953e-02 
1.372800e-02 -4.084512e-02 
1.382800e-02 -4.114068e-02 
1.392800e-02 -4.143621e-02 
1.402800e-02 -4.173171e-02 
1.412800e-02 -4.202718e-02 
1.422800e-02 -4.232263e-02 
1.432800e-02 -4.261804e-02 
1.442800e-02 -4.291342e-02 
1.452800e-02 -4.320877e-02 
1.462800e-02 -4.350410e-02 
1.472800e-02 -4.379939e-02 
1.482800e-02 -4.409466e-02 
1.492800e-02 -4.438989e-02 
1.502800e-02 -4.468510e-02 
1.512800e-02 -4.498027e-02 
1.522800e-02 -4.527542e-02 
1.532800e-02 -4.557053e-02 
1.542800e-02 -4.586562e-02 
1.552800e-02 -4.616068e-02 
1.562800e-02 -4.645571e-02 
1.572800e-02 -4.675071e-02 
1.582800e-02 -4.704568e-02 
1.592800e-02 -4.734062e-02 
1.602800e-02 -4.763553e-02 
1.612800e-02 -4.793041e-02 
1.622800e-02 -4.822527e-02 
1.632800e-02 -4.852009e-02 
1.642800e-02 -4.881488e-02 
1.652800e-02 -4.910964e-02 
1.662800e-02 -4.940438e-02 
1.672800e-02 -4.969908e-02 
1.682800e-02 -4.999376e-02 
1.692800e-02 -5.028840e-02 
1.702800e-02 -5.058302e-02 
1.712800e-02 -5.087761e-02 
1.722800e-02 -5.117217e-02 
1.732800e-02 -5.146669e-02 
1.742800e-02 -5.176119e-02 
1.752800e-02 -5.205566e-02 
1.762800e-02 -5.235010e-02 
1.772800e-02 -5.264451e-02 
1.782800e-02 -5.293889e-02 
1.792800e-02 -5.323324e-02 
1.802800e-02 -5.352757e-02 
1.812800e-02 -5.382186e-02 
1.822800e-02 -5.411612e-02 
1.832800e-02 -5.441036e-02 
1.842800e-02 -5.470456e-02 
1.852800e-02 -5.499874e-02 
1.862800e-02 -5.529288e-02 
1.872800e-02 -5.558700e-02 
1.882800e-02 -5.588109e-02 
1.892800e-02 -5.617515e-02 
1.902800e-02 -5.646917e-02 
1.912800e-02 -5.676317e-02 
1.922800e-02 -5.705714e-02 
1.932800e-02 -5.735108e-02 
1.942800e-02 -5.764500e-02 
1.952800e-02 -5.793888e-02 
1.962800e-02 -5.823273e-02 
1.972800e-02 -5.852655e-02 
1.982800e-02 -5.882035e-02 
1.992800e-02 -5.911411e-02 
2.000000e-02 -5.932560e-02 
2.001000e-02 -5.933331e-02 
2.003000e-02 -5.933604e-02 
2.007000e-02 -5.933129e-02 
2.015000e-02 -5.932843e-02 
2.025000e-02 -5.932086e-02 
2.035000e-02 -5.931639e-02 
2.045000e-02 -5.930918e-02 
2.055000e-02 -5.930440e-02 
2.065000e-02 -5.929746e-02 
2.075000e-02 -5.929243e-02 
2.085000e-02 -5.928572e-02 
2.095000e-02 -5.928050e-02 
2.105000e-02 -5.927395e-02 
2.115000e-02 -5.926859e-02 
2.125000e-02 -5.926218e-02 
2.135000e-02 -5.925669e-02 
2.145000e-02 -5.925039e-02 
2.155000e-02 -5.924481e-02 
2.165000e-02 -5.923859e-02 
2.175000e-02 -5.923294e-02 
2.185000e-02 -5.922679e-02 
2.195000e-02 -5.922108e-02 
2.205000e-02 -5.921498e-02 
2.215000e-02 -5.920923e-02 
2.225000e-02 -5.920317e-02 
2.235000e-02 -5.919738e-02 
2.245000e-02 -5.919136e-02 
2.255000e-02 -5.918555e-02 
2.265000e-02 -5.917955e-02 
2.275000e-02 -5.917371e-02 
2.285000e-02 -5.916774e-02 
2.295000e-02 -5.916189e-02 
2.305000e-02 -5.915593e-02 
2.315000e-02 -5.915006e-02 
2.325000e-02 -5.914412e-02 
2.335000e-02 -5.913824e-02 
2.345000e-02 -5.913231e-02 
2.355000e-02 -5.912642e-02 
2.365000e-02 -5.912050e-02 
2.375000e-02 -5.911461e-02 
2.385000e-02 -5.910869e-02 
2.395000e-02 -5.910280e-02 
2.405000e-02 -5.909689e-02 
2.415000e-02 -5.909099e-02 
2.425000e-02 -5.908508e-02 
2.435000e-02 -5.907919e-02 
2.445000e-02 -5.907328e-02 
2.455000e-02 -5.906738e-02 
2.465000e-02 -5.906148e-02 
2.475000e-02 -5.905558e-02 
2.485000e-02 -5.904969e-02 
2.495000e-02 -5.904379e-02 
2.505000e-02 -5.903789e-02 
2.515000e-02 -5.903199e-02 
2.525000e-02 -5.902610e-02 
2.535000e-02 -5.902020e-02 
2.545000e-02 -5.901431e-02 
2.555000e-02 -5.900841e-02 
2.565000e-02 -5.900252e-02 
2.575000e-02 -5.899662e-02 
2.585000e-02 -5.899073e-02 
2.595000e-02 -5.898484e-02 
2.605000e-02 -5.897895e-02 
2.615000e-02 -5.897306e-02 
2.625000e-02 -5.896717e-02 
2.635000e-02 -5.896127e-02 
2.645000e-02 -5.895539e-02 
2.655000e-02 -5.894950e-02 
2.665000e-02 -5.894361e-02 
