 1.66500000e-05  1.20689973e+00  1.66500000e-05  1.80000000e+00 
 1.67500000e-05  1.20688611e+00  1.67500000e-05  1.80000000e+00 
 1.68500000e-05  1.20689962e+00  1.68500000e-05  1.80000000e+00 
 1.69500000e-05  1.20688621e+00  1.69500000e-05  1.80000000e+00 
 1.70500000e-05  1.20689952e+00  1.70500000e-05  1.80000000e+00 
 1.71500000e-05  1.20688632e+00  1.71500000e-05  1.80000000e+00 
 1.72500000e-05  1.20689942e+00  1.72500000e-05  1.80000000e+00 
 1.73500000e-05  1.20688642e+00  1.73500000e-05  1.80000000e+00 
 1.74500000e-05  1.20689931e+00  1.74500000e-05  1.80000000e+00 
 1.75500000e-05  1.20688652e+00  1.75500000e-05  1.80000000e+00 
 1.76500000e-05  1.20689921e+00  1.76500000e-05  1.80000000e+00 
 1.77500000e-05  1.20688663e+00  1.77500000e-05  1.80000000e+00 
 1.78500000e-05  1.20689910e+00  1.78500000e-05  1.80000000e+00 
 1.79500000e-05  1.20688673e+00  1.79500000e-05  1.80000000e+00 
 1.80500000e-05  1.20689900e+00  1.80500000e-05  1.80000000e+00 
 1.81500000e-05  1.20688684e+00  1.81500000e-05  1.80000000e+00 
 1.82500000e-05  1.20689890e+00  1.82500000e-05  1.80000000e+00 
 1.83500000e-05  1.20688694e+00  1.83500000e-05  1.80000000e+00 
 1.84500000e-05  1.20689879e+00  1.84500000e-05  1.80000000e+00 
 1.85500000e-05  1.20688704e+00  1.85500000e-05  1.80000000e+00 
 1.86500000e-05  1.20689869e+00  1.86500000e-05  1.80000000e+00 
 1.87500000e-05  1.20688714e+00  1.87500000e-05  1.80000000e+00 
 1.88500000e-05  1.20689859e+00  1.88500000e-05  1.80000000e+00 
 1.89500000e-05  1.20688724e+00  1.89500000e-05  1.80000000e+00 
 1.90500000e-05  1.20689849e+00  1.90500000e-05  1.80000000e+00 
 1.91500000e-05  1.20688734e+00  1.91500000e-05  1.80000000e+00 
 1.92500000e-05  1.20689839e+00  1.92500000e-05  1.80000000e+00 
 1.93500000e-05  1.20688744e+00  1.93500000e-05  1.80000000e+00 
 1.94500000e-05  1.20689829e+00  1.94500000e-05  1.80000000e+00 
 1.95500000e-05  1.20688754e+00  1.95500000e-05  1.80000000e+00 
 1.96500000e-05  1.20689819e+00  1.96500000e-05  1.80000000e+00 
 1.97500000e-05  1.20688764e+00  1.97500000e-05  1.80000000e+00 
 1.98500000e-05  1.20689810e+00  1.98500000e-05  1.80000000e+00 
 1.99500000e-05  1.20688773e+00  1.99500000e-05  1.80000000e+00 
